Accession	ID	Name	TFs	EnsemblID
M02814	TBP_06	Tbp	Tbp	ENSMUSG00000014767
M02815	TCF1_06	Tcf1	Tcf7	ENSMUSG00000000782
M02816	TCF3_04	Tcf3	Tcf3	ENSMUSG00000020167
M02817	TCF7_03	Tcf7	Tcf7	ENSMUSG00000000782
M02819	TCFAP2A_03	Tcfap2a	Tfap2a	ENSMUSG00000021359
M02820	TCFAP2B_03	Tcfap2b	Tfap2b	ENSMUSG00000025927
M02821	TCFAP2C_03	Tcfap2c	Tfap2c	ENSMUSG00000028640
M02822	TCFAP2E_03	Tcfap2e	Tfap2e	ENSMUSG00000042477
M02823	TCFE2A_03	Tcfe2a	Tcf3	ENSMUSG00000020167
M02824	ZBTB12_03	Zbtb12	Zbtb12	ENSMUSG00000049823
M02825	ZBTB3_03	Zbtb3	Zbtb3	ENSMUSG00000071661
M02826	ZBTB7B_03	Zbtb7b	Zbtb7b	ENSMUSG00000028042
M02827	ZFP105_03	Zfp105	Zfp105	ENSMUSG00000057895
M02828	ZFP128_03	Zfp128	Zfp128	ENSMUSG00000060397
M02830	ZFP187_03	Zfp187	Zscan26	ENSMUSG00000022228
M02831	ZFP281_04	Zfp281	Zfp281	ENSMUSG00000041483
M02832	ZFP410_03	Zfp410	Zfp410	ENSMUSG00000042472
M02833	ZFP691_03	Zfp691	Zfp691	ENSMUSG00000045268
M02834	ZFP740_03	Zfp740	Zfp740	ENSMUSG00000046897
M02835	ZIC1_04	Zic1	Zic1	ENSMUSG00000032368
M02836	ZIC2_04	Zic2	Zic2	ENSMUSG00000061524
M02837	ZIC3_04	Zic3	Zic3	ENSMUSG00000067860
M02838	ZSCAN4_03	Zscan4	Zscan4c;Zscan4d;Zscan4f	ENSMUSG00000054272;ENSMUSG00000090714;ENSMUSG00000070828
M02839	ARID3A_02	ARID3A	Arid3a	ENSMUSG00000019564
M02840	ARID5A_04	ARID5A	Arid5a	ENSMUSG00000037447
M02841	ASCL2_04	ASCL2	Ascl2	ENSMUSG00000009248
M02842	ATF1_04	ATF1	Atf1	ENSMUSG00000023027
M02843	BBX_04	BBX	Bbx	ENSMUSG00000022641
M02844	BCL6B_04	BCL6B	Bcl6b	ENSMUSG00000000317
M02845	BHLHB2_04	BHLHB2	Bhlhe40	ENSMUSG00000030103
M02846	E2F2_04	E2F-2	E2f2	ENSMUSG00000018983
M02847	E2F4_04	E2F-3	E2f3;E2f4	ENSMUSG00000016477;ENSMUSG00000014859
M02848	EGR1_04	EGR1	Egr1	ENSMUSG00000038418
M02849	EHF_07	EHF	Ehf	ENSMUSG00000012350
M02850	ELF4_04	ELF3	Elf3;Elf4	ENSMUSG00000003051;ENSMUSG00000031103
M02851	EOMES_04	EOMES	Eomes	ENSMUSG00000032446
M02852	ESRRA_04	ESRRA	Esrra	ENSMUSG00000024955
M02853	FOXA2_02	FOXA2	Foxa2	ENSMUSG00000037025
M02854	FOXJ1_04	FOXJ1	Foxj1	ENSMUSG00000034227
M02855	FOXJ3_06	FOXJ3	Foxj3	ENSMUSG00000032998
M02856	FOXK1_04	FOXK1	Foxk1	ENSMUSG00000056493
M02857	FOXL1_02	FOXL1	Foxl1	ENSMUSG00000097084
M02859	GATA3_05	GATA3	Gata3	ENSMUSG00000015619
M02860	GATA5_04	GATA5	Gata5	ENSMUSG00000015627
M02861	GATA6_05	GATA-6	Gata6	ENSMUSG00000005836
M02862	GCM1_04	GCM1	Gcm1	ENSMUSG00000023333
M02864	GM497_04	GM397	Zscan4c;Zscan4f	ENSMUSG00000054272;ENSMUSG00000070828
M02865	GMEB1_04	GMEB1	Gmeb1	ENSMUSG00000028901
M02866	HBP1_04	HBP1	Hbp1	ENSMUSG00000002996
M02867	HIC1_06	HIC1	Hic1	ENSMUSG00000043099
M02868	HNF4A_02	HNF4A	Hnf4a	ENSMUSG00000017950
M02869	HOXA3_07	HOXA3	Hoxa3	ENSMUSG00000079560
M02871	IRF3_06	IRF3	Irf3	ENSMUSG00000003184
M02872	IRF4_04	IRF4	Irf4	ENSMUSG00000021356
M02873	IRF5_04	IRF-5	Irf5	ENSMUSG00000029771
M02874	IRF6_04	IRF6	Irf6	ENSMUSG00000026638
M02876	JUNDM2_04	JUNDM2	Jdp2	ENSMUSG00000034271
M02877	KLF7_04	KLF7	Klf7	ENSMUSG00000025959
M02878	LEF1_03	LEF-1	Lef1	ENSMUSG00000027985
M02879	MAFB_03	MAFB	Mafb	ENSMUSG00000074622
M02880	MAFK_04	MAFK	Mafk	ENSMUSG00000018143
M02881	MAX_04	MAX	Max	ENSMUSG00000059436
M02883	MYB_03	MYB	Myb	ENSMUSG00000019982
M02884	MYBL1_04	MYBL1	Mybl1	ENSMUSG00000025912
M02885	MYF6_04	MYF6	Myf6	ENSMUSG00000035923
M02887	NR2F2_04	NR2F2	Nr2f2	ENSMUSG00000030551
M02888	OSR1_04	OSR1	Osr1	ENSMUSG00000048387
M02889	OSR2_04	OSR2	Osr2	ENSMUSG00000022330
M02890	PLAGL1_04	PLAGL1	Plagl1	ENSMUSG00000019817
M02891	RARA_04	RARA	Rara	ENSMUSG00000037992
M02892	RFX3_05	RFX3	Rfx3	ENSMUSG00000040929
M02893	RFX4_04	RFX4	Rfx4	ENSMUSG00000020037
M02894	RFXDC2_04	RFXDC2	Rfx7	ENSMUSG00000037674
M02895	RXRA_04	RXR-ALPHA	Rxra	ENSMUSG00000015846
M02896	SFPI1_04	SFPI1	Spi1	ENSMUSG00000002111
M02897	SIX6_08	SIX6	Six6	ENSMUSG00000021099
M02898	SMAD4_04	SMAD3	Smad3;Smad4	ENSMUSG00000032402;ENSMUSG00000024515
M02899	SOX11_04	Sox-11	Sox11	ENSMUSG00000063632
M02900	SOX12_04	Sox-12	Sox12	ENSMUSG00000051817
M02902	SOX14_05	Sox-4	Sox14;Sox4	ENSMUSG00000053747;ENSMUSG00000076431
M02903	SOX15_04	Sox-15	Sox15	ENSMUSG00000041287
M02904	SOX17_04	Sox-17	Sox17	ENSMUSG00000025902
M02905	SOX18_04	Sox-18	Sox18	ENSMUSG00000046470
M02906	SOX1_04	Sox-1	Sox1	ENSMUSG00000096014
M02907	SOX21_04	Sox-21	Sox21	ENSMUSG00000061517
M02908	SOX40_04	Sox-30	Sox30	ENSMUSG00000040489
M02909	SOX5_07	Sox-4	Sox4;Sox5	ENSMUSG00000076431;ENSMUSG00000041540
M02910	SOX5_04	Sox-5	Sox5	ENSMUSG00000041540
M02911	SOX7_04	Sox-7	Sox7	ENSMUSG00000063060
M02912	SOX8_04	Sox-8	Sox8	ENSMUSG00000024176
M02913	SP100_04	SP100	Sp100	ENSMUSG00000026222
M02914	SP4_04	SP4	Sp4	ENSMUSG00000025323
M02915	SPDEF_04	SPDEF	Spdef	ENSMUSG00000024215
M02917	SRY_05	SRY	Sry	ENSMUSG00000069036
M02919	TCF1_07	TCF1	Tcf7	ENSMUSG00000000782
M02922	TCF7L2_04	TCF7L2	Tcf4;Tcf7l2	ENSMUSG00000053477;ENSMUSG00000024985
M02924	TCFAP2B_04	TCFAP2B	Tfap2b	ENSMUSG00000025927
M02925	TCFAP2C_04	TCFAP2C	Tfap2c	ENSMUSG00000028640
M02927	TCFE2A_04	TCFE2A	Tcf3	ENSMUSG00000020167
M02928	ZBTB12_04	ZBTB12	Zbtb12	ENSMUSG00000049823
M02929	ZBTB4_04	ZBTB3	Zbtb3;Zbtb4	ENSMUSG00000071661;ENSMUSG00000018750
M02930	ZBTB7B_04	ZBTB7B	Zbtb7b	ENSMUSG00000028042
M02931	ZFP105_04	ZFP105	Zfp105	ENSMUSG00000057895
M02933	ZFP161_04	ZF5	Zbtb14	ENSMUSG00000049672
M02934	ZFP187_04	ZFP187	Zscan26	ENSMUSG00000022228
M02935	ZFP281_05	ZFP281	Zfp281	ENSMUSG00000041483
M02937	ZFP691_04	ZFP691	Zfp691	ENSMUSG00000045268
M02938	ZFP740_04	ZFP740	Zfp740	ENSMUSG00000046897
M02939	ZIC1_05	ZIC1	Zic1	ENSMUSG00000032368
M02940	ZIC2_05	ZIC2	Zic2	ENSMUSG00000061524
M02941	ZIC3_05	ZIC3	Zic3	ENSMUSG00000067860
M02942	ZSCAN4_04	ZSCAN4	Zscan4c;Zscan4d;Zscan4f	ENSMUSG00000054272;ENSMUSG00000090714;ENSMUSG00000070828
M02944	ALX4_03	Alx4	Alx4	ENSMUSG00000040310
M02958	CUX1_03	Cux1	Cux1	ENSMUSG00000029705
M02959	CUX1_04	Cux1	Cux1	ENSMUSG00000029705
M02968	DUXBL_01	Duxbl	Dux;Duxbl1	ENSMUSG00000106723;ENSMUSG00000048502
M03064	OBOX2_02	Obox2	Obox2	ENSMUSG00000074369
M03067	OBOX6_06	Obox5	Obox5;Obox6	ENSMUSG00000074366;ENSMUSG00000041583
M03090	POU3F3_01	Pou3f3	Pou3f3	ENSMUSG00000045515
M03138	SOX10_01	Sox-10	Sox10	ENSMUSG00000033006
M03216	GATA6_Q5	GATA-6	Gata6	ENSMUSG00000005836
M03538	AP1_Q6_02	AP-1	Jun	ENSMUSG00000052684
M03539	BETACATENIN_Q3	beta-catenin	Ctnnb1	ENSMUSG00000006932
M03541	CJUN_Q6	C-Jun	Jun	ENSMUSG00000052684
M03542	COUPTF1_Q6_01	COUP-TF1	Nr2f1	ENSMUSG00000069171
M03543	COUPTF2_Q6	COUP-TF2	Nr2f2	ENSMUSG00000030551
M03544	CREB1_Q6	CREB1	Creb1	ENSMUSG00000025958
M03545	CREL_Q6	c-Rel	Rel	ENSMUSG00000020275
M03546	DLX5_Q3	Dlx-5	Dlx5	ENSMUSG00000029755
M03547	ERALPHA_Q6_01	ER-alpha	Esr1	ENSMUSG00000019768
M03548	FOXL2_Q2	FOXL2	Foxl2	ENSMUSG00000050397
M03549	GATA4_Q5_01	GATA-4	Gata4	ENSMUSG00000021944
M03551	JUNB_Q6	JunB	Junb	ENSMUSG00000052837
M03552	JUND_Q6	JunD	Jund	ENSMUSG00000071076
M03553	KLF3_Q3	KLF3	Klf3	ENSMUSG00000029178
M03554	NF1A_Q6_01	NF-1A	Nfia	ENSMUSG00000028565
M03555	NFAT1_Q4	NFATc2	Nfatc2	ENSMUSG00000027544
M03556	NFAT5_Q5_01	NFAT5	Nfat5	ENSMUSG00000003847
M03557	P50_Q6	P50	Nfkb1	ENSMUSG00000028163
M03558	P73_Q6	P73	Trp73	ENSMUSG00000029026
M03559	PIT1_Q6_01	Pit-1	Pou1f1	ENSMUSG00000004842
M03560	PMX1_Q6	PMX1	Prrx1	ENSMUSG00000026586
M03561	POU2F1_Q6	POU2F1	Pou2f1	ENSMUSG00000026565
M03562	RARG_Q3	RAR-gamma	Rarg	ENSMUSG00000001288
M03563	RELA_Q6	RelA-p65	Rela	ENSMUSG00000024927
M03564	SATB1_Q5_01	SATB1	Satb1	ENSMUSG00000023927
M03565	SLUG_Q6	slug	Snai2	ENSMUSG00000022676
M03566	SNA_Q4	SNA	Snai1	ENSMUSG00000042821
M03567	SP2_Q3	Sp2	Sp2	ENSMUSG00000018678
M03568	TR4_Q2_01	TR4	Nr2c2	ENSMUSG00000005893
M03569	VDR_Q6_01	VDR	Vdr	ENSMUSG00000022479
M03571	CEBPD_Q6_01	C/EBPdelta	Cebpd	ENSMUSG00000071637
M03572	DEC1_Q2	DEC1	Bhlhe40	ENSMUSG00000030103
M03574	GCMA_Q4	GCMa	Gcm1	ENSMUSG00000023333
M03575	HEN2_Q2	HEN2	Nhlh2	ENSMUSG00000048540
M03576	LBP1_Q6_01	LBP-1	Tfcp2;Ubp1	ENSMUSG00000009733;ENSMUSG00000009741
M03577	PAX5_Q6	Pax-5	Pax5	ENSMUSG00000014030
M03579	PEA3_Q6_02	PEA3	Etv4	ENSMUSG00000017724
M03580	SMAD2_Q6	Smad2	Smad2	ENSMUSG00000024563
M03581	TBP_Q6_01	TBP	Tbp	ENSMUSG00000014767
M03582	TWIST_Q6	TWIST	Twist1	ENSMUSG00000035799
M03788	CARRXR_Q2	CAR_RXR (Dimer)	Nr1i3;Rxra	ENSMUSG00000005677;ENSMUSG00000015846
M03789	CHREBP_Q6	ChREBP	Mlxipl	ENSMUSG00000005373
M03790	FXR_Q5	FXR	Nr1h4	ENSMUSG00000047638
M03791	GABPAGABPB_Q6	GABPalpha_GABPbeta	Gabpa;Gabpb1;Gabpb2	ENSMUSG00000008976;ENSMUSG00000027361;ENSMUSG00000038766
M03793	IRF7_Q3_01	IRF-7	Irf7	ENSMUSG00000025498
M03794	LEF1_Q5_01	LEF-1	Lef1	ENSMUSG00000027985
M03795	LXR_Q6	LXR; FXR	Nr1h2;Nr1h3;Nr1h4;Rxra	ENSMUSG00000060601;ENSMUSG00000002108;ENSMUSG00000047638;ENSMUSG00000015846
M03796	MAFA_Q5	MafA	Mafa	ENSMUSG00000047591
M03797	MSX2_Q3	Msx-2	Msx2	ENSMUSG00000021469
M03799	PR_Q6	PR	Pgr	ENSMUSG00000031870
M03802	SF1_Q5	SF-1	Sf1	ENSMUSG00000024949
M03803	SOX17_Q2	Sox-17	Sox17	ENSMUSG00000025902
M03804	TAL1_Q6_01	Tal-1	Tal1	ENSMUSG00000028717
M03805	YB1_Q3	YB-1	Ybx1	ENSMUSG00000028639
M03806	ZBTB7C_Q2	ZBTB7C	Zbtb7c	ENSMUSG00000044646
M03807	SP2_Q3_01	SP2	Sp2	ENSMUSG00000018678
M03809	LXRBRXRA_Q5_01	LXR-beta:RXR-alpha	Nr1h2;Rxra	ENSMUSG00000060601;ENSMUSG00000015846
M03810	RXRPXR_Q2	RXR:PXR	Nr1i2;Rxra;Rxrb	ENSMUSG00000022809;ENSMUSG00000015846;ENSMUSG00000039656
M03811	AP2GAMMA_Q5_01	AP-2gamma	Tfap2c	ENSMUSG00000028640
M03812	ARNT_Q6	arnt	Arnt;Arntl	ENSMUSG00000015522;ENSMUSG00000055116
M03813	BRN1_Q6	BRN1	Pou3f3	ENSMUSG00000045515
M03814	BTEB2_Q3	BTEB2	Klf5	ENSMUSG00000005148
M03815	CFOS_Q6	c-Fos	Fos	ENSMUSG00000021250
M03816	CMAF_Q5	c-MAF	Maf	ENSMUSG00000055435
M03818	EGR3_Q3	egr-3	Egr3	ENSMUSG00000033730
M03819	ELK1_Q6	Elk-1	Elk1	ENSMUSG00000009406
M03820	ERALPHA_Q6_02	ER-alpha	Esr1	ENSMUSG00000019768
M03821	ERBETA_Q5_01	ER-beta	Esr2	ENSMUSG00000021055
M03822	FOXH1_Q6	FoxH1	Foxh1	ENSMUSG00000033837
M03823	FOXO1A_Q5	FOXO1A	Foxo1	ENSMUSG00000044167
M03825	GFI1B_Q6	Gfi1b	Gfi1b	ENSMUSG00000026815
M03826	HNF1B_Q6	HNF-1beta	Hnf1b	ENSMUSG00000020679
M03827	HNF3A_Q6	HNF-3alpha	Foxa1	ENSMUSG00000035451
M03828	HNF4_Q6_04	HNF-4	Hnf4a	ENSMUSG00000017950
M03829	HNF6_Q4	HNF-6	Onecut1	ENSMUSG00000043013
M03830	MAFB_Q4	MafB	Mafb	ENSMUSG00000074622
M03831	MRF4_Q3	MRF4	Myf6	ENSMUSG00000035923
M03832	NET_Q6	Net	Elk3	ENSMUSG00000008398
M03833	NKX3A_Q3	NKX3A	Nkx3-1	ENSMUSG00000022061
M03834	NMYC_Q3	N-Myc	Mycn	ENSMUSG00000037169
M03835	NRF2_Q6	Nrf2	Nfe2l2	ENSMUSG00000015839
M03836	OCT2_Q6	oct-2	Pou2f2	ENSMUSG00000008496
M03837	OCT3_Q6	Oct3	Pou5f1	ENSMUSG00000024406
M03838	OTX1_Q5	Otx1	Otx1	ENSMUSG00000005917
M03839	PAX2_Q2	Pax-2	Pax2	ENSMUSG00000004231
M03841	PEBP2B_Q6	PEBP2beta	Cbfb	ENSMUSG00000031885
M03842	POU3F1_Q6	POU3F1	Pou3f1	ENSMUSG00000090125
M03843	POU4F1_Q6	POU4F1	Pou4f1	ENSMUSG00000048349
M03844	SAP1A_Q6	SAP-1a	Elk4	ENSMUSG00000026436
M03845	SMAD1_Q6	Smad1	Smad1	ENSMUSG00000031681
M03846	SMAD5_Q5	SMAD5	Smad5	ENSMUSG00000021540
M03847	SOX15_Q3	Sox-15	Sox15	ENSMUSG00000041287
M03848	SOX18_Q5	Sox-18	Sox18	ENSMUSG00000046470
M03849	SOX4_Q5	Sox-4	Sox4	ENSMUSG00000076431
M03850	SOX5_Q5	Sox-5	Sox5	ENSMUSG00000041540
M03851	SPIB_Q3	Spi-B	Spib	ENSMUSG00000008193
M03852	SREBP2_Q6_01	SREBP-2	Srebf2	ENSMUSG00000022463
M03854	SRY_Q6	SRY	Sry	ENSMUSG00000069036
M03855	TBX5CSX_Q5	Tbx5:csx	Nkx2-5;Tbx5	ENSMUSG00000015579;ENSMUSG00000018263
M03856	TBX5_Q2	Tbx5	Tbx5	ENSMUSG00000018263
M03857	TCF1_Q5	TCF-1	Tcf7	ENSMUSG00000000782
M03858	TCF3_Q6	TCF-3	Foxa1;Foxa2;Tcf3	ENSMUSG00000035451;ENSMUSG00000037025;ENSMUSG00000020167
M03860	USF2_Q6_01	USF2	Usf2	ENSMUSG00000058239
M03862	YB1_Q4	YB-1	Ybx1	ENSMUSG00000028639
M03865	BLIMP1_Q6_01	Blimp-1	Prdm1	ENSMUSG00000038151
M03866	CFOSCJUN_Q5	c-Fos:c-Jun	Fos;Jun	ENSMUSG00000021250;ENSMUSG00000052684
M03867	CMYC_Q6_01	c-Myc	Myc	ENSMUSG00000022346
M03868	CP2_Q6	CP2	Tfcp2	ENSMUSG00000009733
M03869	FRA1_Q6_01	Fra-1	Fosl1	ENSMUSG00000024912
M03870	FRA2_Q4_01	Fra-2	Fosl2	ENSMUSG00000029135
M03871	GLI_Q6	GLI	Gli1	ENSMUSG00000025407
M03872	HNF1B_Q6_01	HNF-1beta	Hnf1b	ENSMUSG00000020679
M03873	HOXA10_Q5	HOXA10	Hoxa10	ENSMUSG00000000938
M03874	HOXA9_Q5	Hoxa9	Hoxa9	ENSMUSG00000038227
M03875	IRF5_Q3	IRF-5	Irf5	ENSMUSG00000029771
M03876	KAISO_Q2	Kaiso	Zbtb33	ENSMUSG00000048047
M03877	MASH1_Q6	MASH-1	Ascl1	ENSMUSG00000020052
M03878	MIBP1_Q6	MIBP1	Hivep2	ENSMUSG00000015501
M03880	MYF5_Q6	Myf-5	Myf5	ENSMUSG00000000435
M03881	NFAT5_Q5_02	NFAT5	Nfat5	ENSMUSG00000003847
M03882	RELBP50_Q3	RelB:p50	Nfkb1;Relb	ENSMUSG00000028163;ENSMUSG00000002983
M03883	REST_Q5	REST	Rest	ENSMUSG00000029249
M03884	REVERBALPHA_Q6	Rev-ErbAaLPHA	Nr1d1	ENSMUSG00000020889
M03886	SOX2_Q3	Sox-2	Sox2	ENSMUSG00000074637
M03888	SOX6_Q5	Sox-6	Sox6	ENSMUSG00000051910
M03889	TBX2_Q2	TBX2	Tbx2	ENSMUSG00000000093
M03891	TTF1_Q5_01	TTF-1	Ttf1	ENSMUSG00000026803
M03892	VDRRXRALPHA_Q6	VDR:RXR-alpha	Rxra;Rxrb;Vdr	ENSMUSG00000015846;ENSMUSG00000039656;ENSMUSG00000022479
M03893	WT1_Q6_02	WT1	Wt1	ENSMUSG00000016458
M03894	BCL6B_05	BCL6B	Bcl6b	ENSMUSG00000000317
M03895	CTCF_04	CTCF	Ctcf	ENSMUSG00000005698
M03896	EGR1_07	EGR1	Egr1	ENSMUSG00000038418
M03897	EGR2_02	EGR2	Egr2	ENSMUSG00000037868
M03898	EGR3_02	EGR3	Egr3	ENSMUSG00000033730
M03899	EGR4_01	EGR4	Egr4	ENSMUSG00000071341
M03900	EGR3_03	Egr3	Egr3	ENSMUSG00000033730
M03901	GLI2_03	GLI2	Gli2	ENSMUSG00000048402
M03902	GLI2_04	GLI2	Gli2	ENSMUSG00000048402
M03903	GLIS1_01	GLIS1	Glis1	ENSMUSG00000034762
M03904	GLIS2_05	GLIS2	Glis2	ENSMUSG00000014303
M03905	GLIS3_01	GLIS3	Glis3	ENSMUSG00000052942
M03906	HIC2_01	HIC2	Hic2	ENSMUSG00000050240
M03907	HINFP_01	HINFP	Hinfp	ENSMUSG00000032119
M03908	HINFP_02	HINFP	Hinfp	ENSMUSG00000032119
M03909	HINFP_03	HINFP	Hinfp	ENSMUSG00000032119
M03910	HIC1_07	Hic1	Hic1	ENSMUSG00000043099
M03911	HIC1_08	Hic1	Hic1	ENSMUSG00000043099
M03912	KLF13_01	KLF13	Klf13	ENSMUSG00000052040
M03913	KLF14_01	KLF14	Klf14	ENSMUSG00000073209
M03914	KLF16_01	KLF16	Klf16	ENSMUSG00000035397
M03915	KLF12_02	Klf12	Klf12	ENSMUSG00000072294
M03916	PRDM1_02	PRDM1	Prdm1	ENSMUSG00000038151
M03917	SCRT1_01	SCRT1	Scrt1	ENSMUSG00000048385
M03918	SCRT2_01	SCRT2	Scrt2	ENSMUSG00000060257
M03919	SNAI2_01	slug	Snai2	ENSMUSG00000022676
M03920	SP1_05	SP1	Sp1	ENSMUSG00000001280
M03921	SP3_01	SP3	Sp3	ENSMUSG00000027109
M03922	SP4_05	SP4	Sp4	ENSMUSG00000025323
M03923	SP8_01	SP8	Sp8	ENSMUSG00000048562
M03924	YY1_06	YY1	Yy1	ENSMUSG00000021264
M03925	YY2_01	YY2	Yy2	ENSMUSG00000091736
M03927	ZBTB7A_01	ZBTB7A	Zbtb7a	ENSMUSG00000035011
M03928	ZBTB7B_05	ZBTB7B	Zbtb7b	ENSMUSG00000028042
M03929	ZBTB7C_01	ZBTB7C	Zbtb7c	ENSMUSG00000044646
M03930	ZIC1_06	ZIC1	Zic1	ENSMUSG00000032368
M03931	ZIC3_06	ZIC3	Zic3	ENSMUSG00000067860
M03932	ZIC4_01	ZIC4	Zic4	ENSMUSG00000036972
M03933	ZNF143_03	ZNF143	Zfp143	ENSMUSG00000061079
M03934	ZBTB18_01	ZBTB18	Zbtb18	ENSMUSG00000063659
M03935	ZKSCAN3_01	ZKSCAN3	Zkscan3	ENSMUSG00000021327
M03936	ZNF410_01	ZNF410	Zfp410	ENSMUSG00000042472
M03937	ZNF524_01	ZNF524	Zfp524	ENSMUSG00000051184
M03938	ZNF524_02	ZNF524	Zfp524	ENSMUSG00000051184
M03939	ZNF740_01	ZNF740	Zfp740	ENSMUSG00000046897
M03941	ZNF784_01	ZNF784	Zfp784	ENSMUSG00000043290
M03943	ZFP652_01	Zfp652	Zfp652	ENSMUSG00000075595
M03944	ZFP740_05	Zfp740	Zfp740	ENSMUSG00000046897
M03945	CENPB_01	CENPB	Cenpb	ENSMUSG00000068267
M03946	GRHL1_01	GRHL1	Grhl1	ENSMUSG00000020656
M03947	GRHL1_02	GRHL1	Grhl1	ENSMUSG00000020656
M03948	TFCP2_02	TFCP2	Tfcp2	ENSMUSG00000009733
M03949	TFCP2_03	TFCP2	Tfcp2	ENSMUSG00000009733
M03950	CUX1_06	CDP	Cux1	ENSMUSG00000029705
M03951	CUX1_05	CDP	Cux1	ENSMUSG00000029705
M03952	CUX1_07	CDP	Cux1	ENSMUSG00000029705
M03953	CUX2_02	CUX2	Cux2	ENSMUSG00000042589
M03954	CUX2_03	CUX2	Cux2	ENSMUSG00000042589
M03955	ONECUT1_01	ONECUT1	Onecut1	ENSMUSG00000043013
M03956	ONECUT2_01	ONECUT2	Onecut2	ENSMUSG00000045991
M03957	ONECUT3_01	ONECUT3	Onecut3	ENSMUSG00000045518
M03958	E2F2_05	E2F2	E2f2	ENSMUSG00000018983
M03959	E2F2_06	E2F2	E2f2	ENSMUSG00000018983
M03960	E2F3_02	E2F-3	E2f3	ENSMUSG00000016477
M03961	E2F3_04	E2F-3	E2f3	ENSMUSG00000016477
M03962	E2F3_05	E2F-3	E2f3	ENSMUSG00000016477
M03963	E2F7_01	E2F7	E2f7	ENSMUSG00000020185
M03964	EBF1_03	EBF1	Ebf1	ENSMUSG00000057098
M03965	EHF_08	EHF	Ehf	ENSMUSG00000012350
M03966	ELF1_02	ELF1	Elf1	ENSMUSG00000036461
M03967	ELF3_02	ELF3	Elf3	ENSMUSG00000003051
M03968	ELF4_05	ELF4	Elf4	ENSMUSG00000031103
M03969	ELF5_05	ELF5	Elf5	ENSMUSG00000027186
M03970	ELK1_08	ELK1	Elk1	ENSMUSG00000009406
M03971	ELK1_09	ELK1	Elk1	ENSMUSG00000009406
M03972	ELK3_01	ELK3	Elk3	ENSMUSG00000008398
M03973	ELK4_02	ELK4	Elk4	ENSMUSG00000026436
M03974	ERF_03	ERF	Erf	ENSMUSG00000040857
M03975	ERG_04	ERG	Erg	ENSMUSG00000040732
M03976	ERG_05	ERG	Erg	ENSMUSG00000040732
M03977	ETS1_02	ETS1	Ets1	ENSMUSG00000032035
M03978	ETS1_03	ETS1	Ets1	ENSMUSG00000032035
M03979	ETV1_01	ETV1	Etv1	ENSMUSG00000004151
M03980	ETV2_01	ETV2	Etv2	ENSMUSG00000006311
M03981	ETV3_03	ETV3	Etv3	ENSMUSG00000003382
M03982	ETV4_01	ETV4	Etv4	ENSMUSG00000017724
M03983	ETV5_01	ETV5	Etv5	ENSMUSG00000013089
M03984	ETV6_01	ETV6	Etv6	ENSMUSG00000030199
M03985	ETV6_02	ETV6	Etv6	ENSMUSG00000030199
M03986	ELK3_02	Elk3	Elk3	ENSMUSG00000008398
M03987	FEV_02	FEV	Fev	ENSMUSG00000055197
M03988	FLI1_03	FLI1	Fli1	ENSMUSG00000016087
M03989	FLI1_04	FLI1	Fli1	ENSMUSG00000016087
M03990	GABPA_06	GABPA	Gabpa	ENSMUSG00000008976
M03991	SPDEF_05	SPDEF	Spdef	ENSMUSG00000024215
M03992	SPDEF_06	SPDEF	Spdef	ENSMUSG00000024215
M03993	SPDEF_07	SPDEF	Spdef	ENSMUSG00000024215
M03994	SPI1_06	SPI1	Spi1	ENSMUSG00000002111
M03995	SPIB_06	SPIB	Spib	ENSMUSG00000008193
M03996	SPIC_03	SPIC	Spic	ENSMUSG00000004359
M03997	GATA3_07	GATA3	Gata3	ENSMUSG00000015619
M03998	GATA4_02	GATA4	Gata4	ENSMUSG00000021944
M03999	GATA5_05	GATA5	Gata5	ENSMUSG00000015627
M04000	GCM1_05	GCM1	Gcm1	ENSMUSG00000023333
M04001	GCM1_06	GCM1	Gcm1	ENSMUSG00000023333
M04002	GCM2_01	GCMb	Gcm2	ENSMUSG00000021362
M04003	LEF1_05	LEF-1	Lef1	ENSMUSG00000027985
M04004	SOX9_02	Sox-9	Sox9	ENSMUSG00000000567
M04005	TCF7L1_01	TCF7L1	Tcf3;Tcf7l1	ENSMUSG00000020167;ENSMUSG00000055799
M04006	TCF7_05	Tcf7	Tcf7	ENSMUSG00000000782
M04007	HOMEZ_03	HOMEZ	Homez	ENSMUSG00000057156
M04008	HSF1_02	HSF1	Hsf1	ENSMUSG00000022556
M04009	HSF2_04	HSF2	Hsf2	ENSMUSG00000019878
M04010	HSF4_01	HSF4	Hsf4	ENSMUSG00000033249
M04014	IRF3_07	IRF3	Irf3	ENSMUSG00000003184
M04015	IRF4_05	IRF-4	Irf4	ENSMUSG00000021356
M04016	IRF5_05	IRF5	Irf5	ENSMUSG00000029771
M04017	IRF5_06	IRF5	Irf5	ENSMUSG00000029771
M04018	IRF7_03	IRF7	Irf3;Irf7	ENSMUSG00000003184;ENSMUSG00000025498
M04019	IRF7_04	IRF7	Irf3;Irf7	ENSMUSG00000003184;ENSMUSG00000025498
M04020	IRF8_01	IRF8	Irf3;Irf8	ENSMUSG00000003184;ENSMUSG00000041515
M04021	IRF9_01	IRF9	Irf9	ENSMUSG00000002325
M04022	MEF2A_03	MEF-2A	Mef2a	ENSMUSG00000030557
